MatchID,InningsNo,Team,PlayerName,MatchPlayingOrder,BowlerName,OutDesc,Runs,Balls,DotBalls,Ones,Twos,Threes,Fours,Sixes,StrikeRate,WicketNo,AgainstFast,AgainstSpin
62,1,CSK,MS Dhoni,6,Mohammad Shami,c Yash Dayal b Mohammad Shami,7,10,5,3,2,0,0,0,70.00,5.0,7,3
62,1,CSK,Mitchell Santner,7,,not out,1,1,0,1,0,0,0,0,100.00,,1,0
62,1,CSK,Prashant Solanki,8,,,0,0,0,0,0,0,0,0,-,,0,0
62,1,CSK,Mukesh Choudhary,9,,,0,0,0,0,0,0,0,0,-,,0,0
62,1,CSK,Simarjeet Singh,10,,,0,0,0,0,0,0,0,0,-,,0,0
62,1,CSK,Matheesha Pathirana,11,,,0,0,0,0,0,0,0,0,-,,0,0
62,2,GT,Wriddhiman Saha,2,,not out,67,57,21,25,2,0,8,1,117.54,,33,24
62,2,GT,Shubman Gill,1,Matheesha Pathirana,lbw Matheesha Pathirana,18,17,8,6,0,0,3,0,105.88,10.0,4,13
62,2,GT,Matthew Wade,3,Moeen Ali,c Shivam Dube b Moeen Ali,20,15,3,8,2,0,2,0,133.33,2.0,4,11
62,2,GT,Hardik Pandya,4,Matheesha Pathirana,c Shivam Dube b Matheesha Pathirana,7,6,2,3,0,0,1,0,116.67,1.0,1,5
62,2,GT,David Miller,5,,not out,15,20,8,11,0,0,1,0,75.00,,13,7
62,2,GT,Rahul Tewatia,6,,,0,0,0,0,0,0,0,0,-,,0,0
62,2,GT,Rashid Khan,7,,,0,0,0,0,0,0,0,0,-,,0,0
62,2,GT,Alzarri Joseph,8,,,0,0,0,0,0,0,0,0,-,,0,0
62,2,GT,Sai Kishore,9,,,0,0,0,0,0,0,0,0,-,,0,0
62,2,GT,Mohammad Shami,10,,,0,0,0,0,0,0,0,0,-,,0,0
62,2,GT,Yash Dayal,11,,,0,0,0,0,0,0,0,0,-,,0,0
63,1,RR,Yashasvi Jaiswal,2,Ayush Badoni,c & b Ayush Badoni,41,29,12,9,1,0,6,1,141.38,5.0,25,3
63,1,RR,Jos Buttler,1,Avesh Khan,b Avesh Khan,2,6,4,2,0,0,0,0,33.33,8.0,6,0
63,1,RR,Sanju Samson,3,Jason Holder,c Deepak Hooda b Jason Holder,32,24,11,6,1,0,6,0,133.33,3.0,19,5
63,1,RR,Devdutt Padikkal,4,Ravi Bishnoi,c Krunal Pandya b Ravi Bishnoi,39,18,6,3,2,0,5,2,216.67,1.0,10,8
63,1,RR,Riyan Parag,5,Ravi Bishnoi,c Marcus Stoinis b Ravi Bishnoi,19,16,7,3,5,0,0,1,118.75,4.0,5,11
63,1,RR,James Neesham,6,Ravi Bishnoi,run out (K L Rahul),14,12,4,6,0,0,2,0,116.67,2.0,1,11
63,1,RR,Ravichandran Ashwin,7,,not out,10,7,1,4,1,0,1,0,142.86,,4,3
63,1,RR,Trent Boult,9,,not out,17,9,1,3,3,0,2,0,188.89,,8,1
63,1,RR,Obed McCoy,8,,,0,0,0,0,0,0,0,0,-,,0,0
63,1,RR,Prasidh Krishna,10,,,0,0,0,0,0,0,0,0,-,,0,0
63,1,RR,Yuzvendra Chahal,11,,,0,0,0,0,0,0,0,0,-,,0,0
63,2,LSG,Quinton De Kock,2,Trent Boult,c James Neesham b Trent Boult,7,8,4,3,0,0,1,0,87.50,6.0,8,0
63,2,LSG,K L Rahul,1,Prasidh Krishna,c Yashasvi Jaiswal b Prasidh Krishna,10,19,14,4,0,0,0,1,52.63,5.0,19,0
63,2,LSG,Ayush Badoni,6,Trent Boult,lbw Trent Boult,0,1,1,0,0,0,0,0,0.00,11.0,1,0
63,2,LSG,Deepak Hooda,3,Yuzvendra Chahal,st Sanju Samson b Yuzvendra Chahal,59,39,10,17,5,0,5,2,151.28,3.0,16,23
63,2,LSG,Krunal Pandya,4,Ravichandran Ashwin,c Riyan Parag b Ravichandran Ashwin,25,23,8,12,0,1,1,1,108.70,1.0,9,14
63,2,LSG,Marcus Stoinis,5,Prasidh Krishna,c Riyan Parag b Prasidh Krishna,27,17,5,7,2,0,1,2,158.82,2.0,7,10
63,2,LSG,Jason Holder,7,Obed McCoy,c Sanju Samson b Obed McCoy,1,2,1,1,0,0,0,0,50.00,4.0,2,0
63,2,LSG,Dushmantha Chameera,8,Obed McCoy,b Obed McCoy,0,2,2,0,0,0,0,0,0.00,10.0,2,0
63,2,LSG,Mohsin Khan,9,,not out,9,7,2,3,1,0,1,0,128.57,,6,1
63,2,LSG,Avesh Khan,11,,not out,1,2,1,1,0,0,0,0,50.00,,2,0
63,2,LSG,Ravi Bishnoi,10,,,0,0,0,0,0,0,0,0,-,,0,0
64,1,DC,David Warner,2,Liam Livingstone,c Rahul Chahar b Liam Livingstone,0,1,1,0,0,0,0,0,0.00,5.0,0,1
64,1,DC,Sarfaraz Khan,1,Arshdeep Singh,c Rahul Chahar b Arshdeep Singh,32,16,6,2,2,0,5,1,200.00,4.0,9,7
64,1,DC,Mitchell Marsh,3,Kagiso Rabada,c Rishi Dhawan b Kagiso Rabada,63,48,15,23,3,0,4,3,131.25,7.0,22,26
64,1,DC,Lalit Yadav,6,Arshdeep Singh,c Bhanuka Rajapaksa b Arshdeep Singh,24,21,7,10,2,0,1,1,114.29,6.0,12,8
64,1,DC,Rishabh Pant,4,Liam Livingstone,st Jitesh Sharma b Liam Livingstone,7,3,1,1,0,0,0,1,233.33,1.0,0,3
64,1,DC,Rovman Powell,5,Liam Livingstone,c Shikhar Dhawan b Liam Livingstone,2,6,4,2,0,0,0,0,33.33,2.0,0,6
64,1,DC,Axar Patel,7,,not out,17,20,10,7,1,0,2,0,85.00,,5,15
64,1,DC,Shardul Thakur,8,Arshdeep Singh,c Harpreet Brar b Arshdeep Singh,3,4,1,3,0,0,0,0,75.00,3.0,4,0
64,1,DC,Kuldeep Yadav,10,,not out,2,2,1,0,1,0,0,0,100.00,,2,0
64,1,DC,Khaleel Ahmed,9,,,0,0,0,0,0,0,0,0,-,,0,0
64,1,DC,Anrich Nortje,11,,,0,0,0,0,0,0,0,0,-,,0,0
64,2,PBSK,Jonny Bairstow,1,Anrich Nortje,c Axar Patel b Anrich Nortje,28,15,4,6,0,0,4,1,186.67,1.0,15,0
64,2,PBSK,Shikhar Dhawan,2,Shardul Thakur,c Rishabh Pant b Shardul Thakur,19,16,6,7,0,0,3,0,118.75,3.0,11,4
64,2,PBSK,Bhanuka Rajapaksa,3,Shardul Thakur,c Anrich Nortje b Shardul Thakur,4,5,4,0,0,0,1,0,80.00,2.0,3,2
64,2,PBSK,Liam Livingstone,4,Kuldeep Yadav,st Rishabh Pant b Kuldeep Yadav,3,5,2,3,0,0,0,0,60.00,4.0,1,4
64,2,PBSK,Mayank Agarwal,5,Axar Patel,b Axar Patel,0,2,2,0,0,0,0,0,0.00,10.0,0,2
64,2,PBSK,Jitesh Sharma,6,Shardul Thakur,c David Warner b Shardul Thakur,44,34,14,10,5,0,3,2,129.41,5.0,15,19
64,2,PBSK,Harpreet Brar,7,Kuldeep Yadav,b Kuldeep Yadav,1,2,1,1,0,0,0,0,50.00,8.0,0,2
64,2,PBSK,Rishi Dhawan,8,Axar Patel,b Axar Patel,4,13,9,4,0,0,0,0,30.77,11.0,0,13
64,2,PBSK,Rahul Chahar,9,,not out,25,24,12,7,2,0,2,1,104.17,,22,2
64,2,PBSK,Kagiso Rabada,10,Shardul Thakur,c Rovman Powell b Shardul Thakur,6,2,1,0,0,0,0,1,300.00,6.0,2,0
64,2,PBSK,Arshdeep Singh,11,,not out,2,3,1,2,0,0,0,0,66.67,,3,0
65,1,SRH,Abhishek Sharma,1,Daniel Sams,c Mayank Markande b Daniel Sams,9,10,5,3,1,0,1,0,90.00,3.0,10,0
65,1,SRH,Priyam Garg,2,Ramandeep Singh,c & b Ramandeep Singh,42,26,8,10,2,0,4,2,161.54,4.0,15,11
65,1,SRH,Rahul Tripathi,4,Ramandeep Singh,c Tilak Varma b Ramandeep Singh,76,44,13,16,3,0,9,3,172.73,5.0,29,15
65,1,SRH,Nicholas Pooran,6,Riley Meredith,c Mayank Markande b Riley Meredith,38,22,5,12,0,0,2,3,172.73,2.0,18,4
65,1,SRH,Aiden Markram,5,Ramandeep Singh,c Tim David b Ramandeep Singh,2,4,2,2,0,0,0,0,50.00,1.0,4,0
65,1,SRH,Kane Williamson,3,,not out,8,7,2,4,0,0,1,0,114.29,,7,0
65,1,SRH,Washington Sundar,7,Jasprit Bumrah,b Jasprit Bumrah,9,7,3,0,3,1,0,0,128.57,8.0,7,0
65,1,SRH,Fazalhaq Farooqi,8,,,0,0,0,0,0,0,0,0,-,,0,0
65,1,SRH,Bhuvneshwar Kumar,9,,,0,0,0,0,0,0,0,0,-,,0,0
65,1,SRH,T Natarajan,10,,,0,0,0,0,0,0,0,0,-,,0,0
65,1,SRH,Umran Malik,11,,,0,0,0,0,0,0,0,0,-,,0,0
65,2,MI,Rohit Sharma,2,Washington Sundar,c (Sub) Jagadeesha Suchith b Washington Sundar,48,36,15,14,1,0,2,4,133.33,4.0,24,11
65,2,MI,Ishan Kishan,1,Umran Malik,c Priyam Garg b Umran Malik,43,34,11,17,0,0,5,1,126.47,5.0,21,12
65,2,MI,Daniel Sams,7,Umran Malik,c Priyam Garg b Umran Malik,15,11,3,5,2,0,0,1,136.36,6.0,5,6
65,2,MI,Tilak Varma,4,Umran Malik,c Kane Williamson b Umran Malik,8,9,5,2,1,0,1,0,88.89,7.0,8,1
65,2,MI,Tim David,6,T Natarajan,run out (T Natarajan),46,18,3,6,2,0,3,4,255.56,2.0,18,0
65,2,MI,Tristan Stubbs,5,Bhuvneshwar Kumar,run out (Bhuvneshwar Kumar),2,2,0,2,0,0,0,0,100.00,1.0,2,0
65,2,MI,Ramandeep Singh,3,,not out,14,6,2,0,2,0,1,1,233.33,,6,0
65,2,MI,Sanjay Yadav,8,Bhuvneshwar Kumar,c (Sub) Jagadeesha Suchith b Bhuvneshwar Kumar,0,2,2,0,0,0,0,0,0.00,3.0,2,0
65,2,MI,Jasprit Bumrah,10,,not out,0,4,4,0,0,0,0,0,0.00,,4,0
65,2,MI,Mayank Markande,9,,,0,0,0,0,0,0,0,0,-,,0,0
65,2,MI,Riley Meredith,11,,,0,0,0,0,0,0,0,0,-,,0,0
66,1,LSG,Quinton De Kock,1,,not out,140,70,15,30,5,0,10,10,200.00,,42,28
66,1,LSG,K L Rahul,2,,not out,68,51,15,26,3,0,3,4,133.33,,24,26
66,1,LSG,Evin Lewis,3,,,0,0,0,0,0,0,0,0,-,,0,0
66,1,LSG,Deepak Hooda,4,,,0,0,0,0,0,0,0,0,-,,0,0
66,1,LSG,Manan Vohra,5,,,0,0,0,0,0,0,0,0,-,,0,0
66,1,LSG,Marcus Stoinis,6,,,0,0,0,0,0,0,0,0,-,,0,0
66,1,LSG,Jason Holder,7,,,0,0,0,0,0,0,0,0,-,,0,0
66,1,LSG,Krishnappa Gowtham,8,,,0,0,0,0,0,0,0,0,-,,0,0
66,1,LSG,Mohsin Khan,9,,,0,0,0,0,0,0,0,0,-,,0,0
66,1,LSG,Avesh Khan,10,,,0,0,0,0,0,0,0,0,-,,0,0
66,1,LSG,Ravi Bishnoi,11,,,0,0,0,0,0,0,0,0,-,,0,0
66,2,KKR,Venkatesh Iyer,1,Mohsin Khan,c Quinton De Kock b Mohsin Khan,0,4,4,0,0,0,0,0,0.00,3.0,4,0
66,2,KKR,Abhijeet Tomar,2,Mohsin Khan,c K L Rahul b Mohsin Khan,4,8,7,0,0,0,1,0,50.00,4.0,8,0
66,2,KKR,Nitish Rana,3,Krishnappa Gowtham,c Marcus Stoinis b Krishnappa Gowtham,42,22,7,6,0,0,9,0,190.91,7.0,12,10
66,2,KKR,Shreyas Iyer,4,Marcus Stoinis,c Deepak Hooda b Marcus Stoinis,50,29,8,12,2,0,4,3,172.41,5.0,17,12
66,2,KKR,Sam Billings,5,Ravi Bishnoi,st Quinton De Kock b Ravi Bishnoi,36,24,9,10,0,0,2,3,150.00,2.0,12,11
66,2,KKR,Andre Russell,7,Mohsin Khan,c Deepak Hooda b Mohsin Khan,5,11,6,5,0,0,0,0,45.45,6.0,9,2
66,2,KKR,Rinku Singh,6,Marcus Stoinis,c Evin Lewis b Marcus Stoinis,40,15,3,4,2,0,2,4,266.67,1.0,14,1
66,2,KKR,Sunil Narine,8,,not out,21,7,1,3,0,0,0,3,300.00,,7,0
66,2,KKR,Umesh Yadav,9,Marcus Stoinis,b Marcus Stoinis,0,1,1,0,0,0,0,0,0.00,10.0,1,0
66,2,KKR,Tim Southee,10,,,0,0,0,0,0,0,0,0,-,,0,0
66,2,KKR,Varun Chakaravarthy,11,,,0,0,0,0,0,0,0,0,-,,0,0
67,1,GT,Wriddhiman Saha,2,Harshal Patel,run out (Faf Du Plessis),31,22,9,7,1,0,4,1,140.91,4.0,8,14
67,1,GT,Shubman Gill,3,Josh Hazlewood,c Glenn Maxwell b Josh Hazlewood,1,4,3,1,0,0,0,0,25.00,2.0,1,3
67,1,GT,Matthew Wade,5,Glenn Maxwell,lbw Glenn Maxwell,16,13,8,2,0,0,2,1,123.08,9.0,9,4
67,1,GT,Hardik Pandya,6,,not out,62,47,17,19,3,1,4,3,131.91,,21,26
67,1,GT,David Miller,4,Wanindu Hasaranga,c & b Wanindu Hasaranga,34,25,8,12,2,0,0,3,136.00,3.0,8,17
67,1,GT,Rahul Tewatia,8,Josh Hazlewood,c Dinesh Karthik b Josh Hazlewood,2,3,1,2,0,0,0,0,66.67,1.0,1,2
67,1,GT,Rashid Khan,7,,not out,19,6,0,3,0,0,1,2,316.67,,6,0
67,1,GT,Mohammad Shami,1,,,0,0,0,0,0,0,0,0,-,,0,0
67,1,GT,Sai Kishore,9,,,0,0,0,0,0,0,0,0,-,,0,0
67,1,GT,Lockie Ferguson,10,,,0,0,0,0,0,0,0,0,-,,0,0
67,1,GT,Yash Dayal,11,,,0,0,0,0,0,0,0,0,-,,0,0
67,2,RCB,Virat Kohli,2,Rashid Khan,st Matthew Wade b Rashid Khan,73,54,16,27,1,0,8,2,135.19,2.0,28,26
67,2,RCB,Faf Du Plessis,1,Rashid Khan,c Hardik Pandya b Rashid Khan,44,38,13,16,4,0,5,0,115.79,1.0,21,17
67,2,RCB,Glenn Maxwell,4,,not out,40,18,4,6,1,0,5,2,222.22,,14,4
67,2,RCB,Dinesh Karthik,7,,not out,2,2,0,2,0,0,0,0,100.00,,1,1
67,2,RCB,Rajat Patidar,3,,,0,0,0,0,0,0,0,0,-,,0,0
67,2,RCB,Mahipal Lomror,5,,,0,0,0,0,0,0,0,0,-,,0,0
67,2,RCB,Shahbaz Ahmed,6,,,0,0,0,0,0,0,0,0,-,,0,0
67,2,RCB,Wanindu Hasaranga,8,,,0,0,0,0,0,0,0,0,-,,0,0
67,2,RCB,Harshal Patel,9,,,0,0,0,0,0,0,0,0,-,,0,0
67,2,RCB,Siddarth Kaul,10,,,0,0,0,0,0,0,0,0,-,,0,0
67,2,RCB,Josh Hazlewood,11,,,0,0,0,0,0,0,0,0,-,,0,0
68,1,CSK,Ruturaj  Gaikwad,1,Trent Boult,c Sanju Samson b Trent Boult,2,6,5,0,1,0,0,0,33.33,4.0,6,0
68,1,CSK,Devon Conway,2,Ravichandran Ashwin,lbw Ravichandran Ashwin,16,14,7,4,1,0,1,1,114.29,7.0,8,6
68,1,CSK,Moeen Ali,3,Obed McCoy,c Riyan Parag b Obed McCoy,93,57,19,21,1,0,13,3,163.16,2.0,33,24
68,1,CSK,Jagadeesan Narayan,4,Obed McCoy,c Riyan Parag b Obed McCoy,1,4,3,1,0,0,0,0,25.00,3.0,3,1
68,1,CSK,Ambati Rayudu,5,Yuzvendra Chahal,c Devdutt Padikkal b Yuzvendra Chahal,3,6,3,3,0,0,0,0,50.00,5.0,2,4
68,1,CSK,MS Dhoni,6,Yuzvendra Chahal,c Jos Buttler b Yuzvendra Chahal,26,28,12,12,2,0,1,1,92.86,1.0,15,13
68,1,CSK,Mitchell Santner,7,,not out,1,2,1,1,0,0,0,0,50.00,,2,0
68,1,CSK,Simarjeet Singh,10,,not out,3,3,1,1,1,0,0,0,100.00,,3,0
68,1,CSK,Prashant Solanki,8,,,0,0,0,0,0,0,0,0,-,,0,0
68,1,CSK,Mukesh Choudhary,9,,,0,0,0,0,0,0,0,0,-,,0,0
68,1,CSK,Matheesha Pathirana,11,,,0,0,0,0,0,0,0,0,-,,0,0
68,2,RR,Yashasvi Jaiswal,2,Prashant Solanki,c Matheesha Pathirana b Prashant Solanki,59,44,16,17,2,0,8,1,134.09,1.0,23,21
68,2,RR,Jos Buttler,1,Simarjeet Singh,c Moeen Ali b Simarjeet Singh,2,5,4,0,1,0,0,0,40.00,2.0,5,0
68,2,RR,Sanju Samson,3,Mitchell Santner,c & b Mitchell Santner,15,20,12,5,1,0,2,0,75.00,4.0,15,5
68,2,RR,Devdutt Padikkal,4,Moeen Ali,b Moeen Ali,3,9,6,3,0,0,0,0,33.33,8.0,5,4
68,2,RR,Ravichandran Ashwin,7,,not out,40,23,5,12,1,0,2,3,173.91,,8,15
68,2,RR,Shimron Hetmyer,5,Prashant Solanki,c Devon Conway b Prashant Solanki,6,7,4,2,0,0,1,0,85.71,3.0,0,7
68,2,RR,Riyan Parag,6,,not out,10,10,4,4,1,0,1,0,100.00,,8,2
68,2,RR,Obed McCoy,8,,,0,0,0,0,0,0,0,0,-,,0,0
68,2,RR,Trent Boult,9,,,0,0,0,0,0,0,0,0,-,,0,0
68,2,RR,Prasidh Krishna,10,,,0,0,0,0,0,0,0,0,-,,0,0
68,2,RR,Yuzvendra Chahal,11,,,0,0,0,0,0,0,0,0,-,,0,0
69,1,DC,Prithvi Shaw,1,Jasprit Bumrah,c Ishan Kishan b Jasprit Bumrah,24,23,12,6,2,0,2,1,104.35,3.0,18,5
69,1,DC,David Warner,2,Daniel Sams,c Jasprit Bumrah b Daniel Sams,5,6,4,1,0,0,1,0,83.33,6.0,2,4
69,1,DC,Mitchell Marsh,3,Jasprit Bumrah,c Rohit Sharma b Jasprit Bumrah,0,1,1,0,0,0,0,0,0.00,4.0,1,0
69,1,DC,Rishabh Pant,4,Ramandeep Singh,c Ishan Kishan b Ramandeep Singh,39,33,13,13,2,0,4,1,118.18,2.0,15,18
69,1,DC,Sarfaraz Khan,5,Mayank Markande,c Ishan Kishan b Mayank Markande,10,7,2,4,0,0,0,1,142.86,1.0,4,3
69,1,DC,Rovman Powell,6,Jasprit Bumrah,b Jasprit Bumrah,43,34,16,11,2,0,1,4,126.47,10.0,16,18
69,1,DC,Axar Patel,7,,not out,19,10,2,5,1,0,0,2,190.00,,10,0
69,1,DC,Shardul Thakur,8,Ramandeep Singh,c Tim David b Ramandeep Singh,4,5,2,2,1,0,0,0,80.00,5.0,5,0
69,1,DC,Kuldeep Yadav,9,,not out,1,1,0,1,0,0,0,0,100.00,,1,0
69,1,DC,Khaleel Ahmed,10,,,0,0,0,0,0,0,0,0,-,,0,0
69,1,DC,Anrich Nortje,11,,,0,0,0,0,0,0,0,0,-,,0,0
69,2,MI,Ishan Kishan,2,Kuldeep Yadav,c David Warner b Kuldeep Yadav,48,35,17,10,1,0,3,4,137.14,3.0,24,11
69,2,MI,Rohit Sharma,1,Anrich Nortje,c Shardul Thakur b Anrich Nortje,2,13,11,2,0,0,0,0,15.38,1.0,13,0
69,2,MI,Dewald Brevis,5,Shardul Thakur,b Shardul Thakur,37,33,14,15,0,0,1,3,112.12,7.0,7,26
69,2,MI,Tilak Varma,3,Anrich Nortje,c Rishabh Pant b Anrich Nortje,21,17,4,11,0,0,1,1,123.53,2.0,12,5
69,2,MI,Tim David,6,Shardul Thakur,c Prithvi Shaw b Shardul Thakur,34,11,3,2,0,0,2,4,309.09,4.0,11,0
69,2,MI,Ramandeep Singh,4,,not out,13,6,1,2,0,1,2,0,216.67,,5,0
69,2,MI,Daniel Sams,7,,not out,0,1,1,0,0,0,0,0,0.00,,1,0
69,2,MI,Hrithik Shokeen,8,,,0,0,0,0,0,0,0,0,-,,0,0
69,2,MI,Mayank Markande,9,,,0,0,0,0,0,0,0,0,-,,0,0
69,2,MI,Jasprit Bumrah,10,,,0,0,0,0,0,0,0,0,-,,0,0
69,2,MI,Riley Meredith,11,,,0,0,0,0,0,0,0,0,-,,0,0
70,1,SRH,Priyam Garg,2,Kagiso Rabada,c Mayank Agarwal b Kagiso Rabada,4,7,4,2,1,0,0,0,57.14,7.0,6,1
70,1,SRH,Abhishek Sharma,1,Harpreet Brar,c Liam Livingstone b Harpreet Brar,43,32,16,7,2,0,5,2,134.38,6.0,14,18
70,1,SRH,Rahul Tripathi,3,Harpreet Brar,c Shikhar Dhawan b Harpreet Brar,20,18,7,8,1,0,1,1,111.11,4.0,10,8
70,1,SRH,Aiden Markram,5,Harpreet Brar,st Jitesh Sharma b Harpreet Brar,21,17,3,11,1,0,2,0,123.53,3.0,4,13
70,1,SRH,Nicholas Pooran,4,Nathan Ellis,c Jitesh Sharma b Nathan Ellis,5,10,5,5,0,0,0,0,50.00,1.0,4,6
70,1,SRH,Washington Sundar,7,Nathan Ellis,c Shikhar Dhawan b Nathan Ellis,25,19,8,7,0,0,3,1,131.58,5.0,19,0
70,1,SRH,Romario Shepherd,6,,not out,26,15,6,4,1,0,2,2,173.33,,12,2
70,1,SRH,Jagadeesha Suchith,8,Nathan Ellis,c Prerak Mankad b Nathan Ellis,0,1,1,0,0,0,0,0,0.00,8.0,1,0
70,1,SRH,Bhuvneshwar Kumar,9,Nathan Ellis,run out (Jitesh Sharma),1,1,0,1,0,0,0,0,100.00,2.0,1,0
70,1,SRH,Umran Malik,11,,not out,0,1,1,0,0,0,0,0,0.00,,1,0
70,1,SRH,Fazalhaq Farooqi,10,,,0,0,0,0,0,0,0,0,-,,0,0
70,2,PBSK,Jonny Bairstow,1,Fazalhaq Farooqi,b Fazalhaq Farooqi,23,15,7,3,0,0,5,0,153.33,9.0,10,5
70,2,PBSK,Shikhar Dhawan,2,Fazalhaq Farooqi,b Fazalhaq Farooqi,39,32,11,16,0,1,2,2,121.88,4.0,18,14
70,2,PBSK,Shahrukh Khan,5,Umran Malik,c Washington Sundar b Umran Malik,19,10,2,5,0,0,2,1,190.00,1.0,8,2
70,2,PBSK,Mayank Agarwal,4,Washington Sundar,c Jagadeesha Suchith b Washington Sundar,1,4,3,1,0,0,0,0,25.00,2.0,1,3
70,2,PBSK,Liam Livingstone,3,,not out,49,22,5,9,1,0,2,5,222.73,,14,8
70,2,PBSK,Jitesh Sharma,6,Jagadeesha Suchith,c Priyam Garg b Jagadeesha Suchith,19,7,2,1,0,0,3,1,271.43,3.0,3,4
70,2,PBSK,Prerak Mankad,7,,not out,4,1,0,0,0,0,1,0,400.00,,1,0
70,2,PBSK,Harpreet Brar,8,,,0,0,0,0,0,0,0,0,-,,0,0
70,2,PBSK,Kagiso Rabada,9,,,0,0,0,0,0,0,0,0,-,,0,0
70,2,PBSK,Arshdeep Singh,10,,,0,0,0,0,0,0,0,0,-,,0,0
70,2,PBSK,Nathan Ellis,11,,,0,0,0,0,0,0,0,0,-,,0,0
73,1,RR,Yashasvi Jaiswal,2,Yash Dayal,c Wriddhiman Saha b Yash Dayal,3,8,6,1,1,0,0,0,37.50,3.0,8,0
73,1,RR,Jos Buttler,1,Yash Dayal,run out (Alzarri Joseph),89,56,17,21,4,0,12,2,158.93,4.0,38,17
73,1,RR,Sanju Samson,3,Sai Kishore,c Alzarri Joseph b Sai Kishore,47,26,10,7,1,0,5,3,180.77,5.0,13,13
73,1,RR,Devdutt Padikkal,4,Hardik Pandya,b Hardik Pandya,28,20,8,8,0,0,2,2,140.00,8.0,5,15
73,1,RR,Shimron Hetmyer,5,Mohammad Shami,c Rahul Tewatia b Mohammad Shami,4,7,3,4,0,0,0,0,57.14,1.0,4,3
73,1,RR,Riyan Parag,6,Yash Dayal,run out (Wriddhiman Saha),4,3,0,2,1,0,0,0,133.33,2.0,3,0
73,1,RR,Ravichandran Ashwin,7,,not out,2,1,0,0,1,0,0,0,200.00,,1,0
73,1,RR,Trent Boult,9,,not out,0,0,0,0,0,0,0,0,-,,0,0
73,1,RR,Obed McCoy,8,,,0,0,0,0,0,0,0,0,-,,0,0
73,1,RR,Yuzvendra Chahal,10,,,0,0,0,0,0,0,0,0,-,,0,0
73,1,RR,Prasidh Krishna,11,,,0,0,0,0,0,0,0,0,-,,0,0
73,2,GT,Wriddhiman Saha,1,Trent Boult,c Sanju Samson b Trent Boult,0,2,2,0,0,0,0,0,0.00,2.0,2,0
73,2,GT,Shubman Gill,2,Ravichandran Ashwin,run out (Devdutt Padikkal),35,21,6,9,0,0,5,1,166.67,3.0,12,9
73,2,GT,Matthew Wade,3,Obed McCoy,c Jos Buttler b Obed McCoy,35,30,15,7,2,0,6,0,116.67,1.0,17,13
73,2,GT,Hardik Pandya,4,,not out,40,27,3,18,1,0,5,0,148.15,,14,13
73,2,GT,David Miller,5,,not out,68,38,7,20,3,0,3,5,178.95,,24,13
73,2,GT,Rahul Tewatia,6,,,0,0,0,0,0,0,0,0,-,,0,0
73,2,GT,Rashid Khan,7,,,0,0,0,0,0,0,0,0,-,,0,0
73,2,GT,Sai Kishore,8,,,0,0,0,0,0,0,0,0,-,,0,0
73,2,GT,Alzarri Joseph,9,,,0,0,0,0,0,0,0,0,-,,0,0
73,2,GT,Mohammad Shami,10,,,0,0,0,0,0,0,0,0,-,,0,0
73,2,GT,Yash Dayal,11,,,0,0,0,0,0,0,0,0,-,,0,0
74,1,RCB,Virat Kohli,2,Avesh Khan,c Mohsin Khan b Avesh Khan,25,24,10,8,3,1,2,0,104.17,4.0,16,8
74,1,RCB,Faf Du Plessis,1,Mohsin Khan,c Quinton De Kock b Mohsin Khan,0,1,1,0,0,0,0,0,0.00,2.0,1,0
74,1,RCB,Rajat Patidar,3,,not out,112,54,15,18,2,0,12,7,207.41,,31,22
74,1,RCB,Glenn Maxwell,4,Krunal Pandya,c Evin Lewis b Krunal Pandya,9,10,6,3,0,0,0,1,90.00,1.0,2,8
74,1,RCB,Mahipal Lomror,5,Ravi Bishnoi,c K L Rahul b Ravi Bishnoi,14,9,2,4,1,0,2,0,155.56,3.0,4,5
74,1,RCB,Dinesh Karthik,7,,not out,37,23,8,7,2,0,5,1,160.87,,18,5
74,1,RCB,Shahbaz Ahmed,6,,,0,0,0,0,0,0,0,0,-,,0,0
74,1,RCB,Wanindu Hasaranga,8,,,0,0,0,0,0,0,0,0,-,,0,0
74,1,RCB,Harshal Patel,9,,,0,0,0,0,0,0,0,0,-,,0,0
74,1,RCB,Josh Hazlewood,10,,,0,0,0,0,0,0,0,0,-,,0,0
74,1,RCB,Mohammed Siraj,11,,,0,0,0,0,0,0,0,0,-,,0,0
74,2,LSG,Quinton De Kock,1,Mohammed Siraj,c Faf Du Plessis b Mohammed Siraj,6,5,4,0,0,0,0,1,120.00,5.0,5,0
74,2,LSG,K L Rahul,2,Josh Hazlewood,c Shahbaz Ahmed b Josh Hazlewood,79,58,17,30,2,1,3,5,136.21,3.0,34,24
74,2,LSG,Manan Vohra,5,Josh Hazlewood,c Shahbaz Ahmed b Josh Hazlewood,19,11,5,3,0,0,1,2,172.73,2.0,8,3
74,2,LSG,Deepak Hooda,4,Wanindu Hasaranga,b Wanindu Hasaranga,45,26,6,13,2,0,1,4,173.08,8.0,9,17
74,2,LSG,Marcus Stoinis,6,Harshal Patel,c Rajat Patidar b Harshal Patel,9,9,5,3,0,0,0,1,100.00,4.0,5,4
74,2,LSG,Evin Lewis,3,,not out,2,6,4,2,0,0,0,0,33.33,,6,0
74,2,LSG,Krunal Pandya,7,Josh Hazlewood,c & b Josh Hazlewood,0,1,1,0,0,0,0,0,0.00,1.0,1,0
